solver, length, nbInv, SATClauses, SATVars, SavileRowClauseOut, SavileRowTimeOut, SavileRowTotalTime, SolverFailures, SolverMemOut, SolverNodes, SolverSatisfiable, SolverTimeOut, SolverTotalTime, TotalTime
or-tools, 004, 0056, NA, NA, 0, 0, 0.168, 0, NA, NA, 0, 0, 0.015, 0.183
chuffed, 004, 0057, NA, NA, 0, 0, 0.143, 0, NA, 0, 0, 0, 0.003, 0.146
kissat, 004, 0057, 39, 0, 0, 0, 0.131, NA, 0, 0, 0, 0, 0.00, 0.131
or-tools, 004, 0057, NA, NA, 0, 0, 0.18, 0, NA, NA, 0, 0, 0.014, 0.194
chuffed, 004, 0058, NA, NA, 0, 0, 0.144, 0, NA, 0, 0, 0, 0.004, 0.148
kissat, 004, 0058, 39, 0, 0, 0, 0.141, NA, 0, 0, 0, 0, 0.00, 0.141
or-tools, 004, 0058, NA, NA, 0, 0, 0.175, 0, NA, NA, 0, 0, 0.013, 0.188
chuffed, 004, 0059, NA, NA, 0, 0, 0.149, 0, NA, 0, 0, 0, 0.003, 0.152
kissat, 004, 0059, 39, 0, 0, 0, 0.138, NA, 0, 0, 0, 0, 0.00, 0.138
or-tools, 004, 0059, NA, NA, 0, 0, 0.168, 0, NA, NA, 0, 0, 0.015, 0.183
chuffed, 004, 0060, NA, NA, 0, 0, 0.139, 0, NA, 0, 0, 0, 0.003, 0.14200000000000002
kissat, 004, 0060, 39, 0, 0, 0, 0.133, NA, 0, 0, 0, 0, 0.00, 0.133
or-tools, 004, 0060, NA, NA, 0, 0, 0.153, 0, NA, NA, 0, 0, 0.013, 0.166
chuffed, 004, 0061, NA, NA, 0, 0, 0.147, 0, NA, 0, 0, 0, 0.004, 0.151
kissat, 004, 0061, 39, 0, 0, 0, 0.142, NA, 0, 0, 0, 0, 0.00, 0.142
or-tools, 004, 0061, NA, NA, 0, 0, 0.168, 0, NA, NA, 0, 0, 0.015, 0.183
chuffed, 004, 0062, NA, NA, 0, 0, 0.145, 0, NA, 0, 0, 0, 0.003, 0.148
kissat, 004, 0062, 39, 0, 0, 0, 0.134, NA, 0, 0, 0, 0, 0.00, 0.134
or-tools, 004, 0062, NA, NA, 0, 0, 0.173, 0, NA, NA, 0, 0, 0.013, 0.186
chuffed, 004, 0063, NA, NA, 0, 0, 0.145, 0, NA, 0, 0, 0, 0.003, 0.148
kissat, 004, 0063, 39, 0, 0, 0, 0.132, NA, 0, 0, 0, 0, 0.00, 0.132
or-tools, 004, 0063, NA, NA, 0, 0, 0.175, 0, NA, NA, 0, 0, 0.015, 0.19
chuffed, 004, 0064, NA, NA, 0, 0, 0.148, 0, NA, 0, 0, 0, 0.004, 0.152
kissat, 004, 0064, 39, 0, 0, 0, 0.144, NA, 0, 0, 0, 0, 0.00, 0.144
or-tools, 004, 0064, NA, NA, 0, 0, 0.166, 0, NA, NA, 0, 0, 0.011, 0.17700000000000002
chuffed, 004, 0065, NA, NA, 0, 0, 0.145, 0, NA, 0, 0, 0, 0.002, 0.147
kissat, 004, 0065, 39, 0, 0, 0, 0.142, NA, 0, 0, 0, 0, 0.00, 0.142
or-tools, 004, 0065, NA, NA, 0, 0, 0.183, 0, NA, NA, 0, 0, 0.013, 0.196
chuffed, 004, 0066, NA, NA, 0, 0, 0.149, 0, NA, 0, 0, 0, 0.003, 0.152
kissat, 004, 0066, 39, 0, 0, 0, 0.137, NA, 0, 0, 0, 0, 0.00, 0.137
or-tools, 004, 0066, NA, NA, 0, 0, 0.157, 0, NA, NA, 0, 0, 0.012, 0.169
chuffed, 004, 0067, NA, NA, 0, 0, 0.143, 0, NA, 0, 0, 0, 0.003, 0.146
kissat, 004, 0067, 39, 0, 0, 0, 0.136, NA, 0, 0, 0, 0, 0.00, 0.136
or-tools, 004, 0067, NA, NA, 0, 0, 0.145, 0, NA, NA, 0, 0, 0.014, 0.159
chuffed, 004, 0068, NA, NA, 0, 0, 0.147, 0, NA, 0, 0, 0, 0.003, 0.15
kissat, 004, 0068, 39, 0, 0, 0, 0.134, NA, 0, 0, 0, 0, 0.00, 0.134
or-tools, 004, 0068, NA, NA, 0, 0, 0.164, 0, NA, NA, 0, 0, 0.014, 0.17800000000000002
chuffed, 004, 0069, NA, NA, 0, 0, 0.141, 0, NA, 0, 0, 0, 0.002, 0.143
kissat, 004, 0069, 39, 0, 0, 0, 0.156, NA, 0, 0, 0, 0, 0.00, 0.156
or-tools, 004, 0069, NA, NA, 0, 0, 0.136, 0, NA, NA, 0, 0, 0.016, 0.15200000000000002
chuffed, 004, 0070, NA, NA, 0, 0, 0.143, 0, NA, 0, 0, 0, 0.003, 0.146
kissat, 004, 0070, 39, 0, 0, 0, 0.141, NA, 0, 0, 0, 0, 0.00, 0.141
or-tools, 004, 0070, NA, NA, 0, 0, 0.141, 0, NA, NA, 0, 0, 0.012, 0.153
chuffed, 004, 0071, NA, NA, 0, 0, 0.143, 0, NA, 0, 0, 0, 0.002, 0.145
kissat, 004, 0071, 39, 0, 0, 0, 0.137, NA, 0, 0, 0, 0, 0.00, 0.137
or-tools, 004, 0071, NA, NA, 0, 0, 0.126, 0, NA, NA, 0, 0, 0.011, 0.137
chuffed, 004, 0072, NA, NA, 0, 0, 0.144, 0, NA, 0, 0, 0, 0.004, 0.148
kissat, 004, 0072, 38, 0, 0, 0, 0.141, NA, 0, 0, 0, 0, 0.00, 0.141
or-tools, 004, 0072, NA, NA, 0, 0, 0.124, 0, NA, NA, 0, 0, 0.01, 0.134
chuffed, 004, 0073, NA, NA, 0, 0, 0.155, 0, NA, 0, 0, 0, 0.004, 0.159
kissat, 004, 0073, 39, 0, 0, 0, 0.141, NA, 0, 0, 0, 0, 0.00, 0.141
or-tools, 004, 0073, NA, NA, 0, 0, 0.126, 0, NA, NA, 0, 0, 0.011, 0.137
chuffed, 004, 0074, NA, NA, 0, 0, 0.144, 0, NA, 0, 0, 0, 0.004, 0.148
kissat, 004, 0074, 39, 0, 0, 0, 0.137, NA, 0, 0, 0, 0, 0.00, 0.137
or-tools, 004, 0074, NA, NA, 0, 0, 0.13, 0, NA, NA, 0, 0, 0.01, 0.14
chuffed, 004, 0075, NA, NA, 0, 0, 0.145, 0, NA, 0, 0, 0, 0.004, 0.149
kissat, 004, 0075, 39, 0, 0, 0, 0.13, NA, 0, 0, 0, 0, 0.00, 0.13
or-tools, 004, 0075, NA, NA, 0, 0, 0.131, 0, NA, NA, 0, 0, 0.013, 0.14400000000000002
chuffed, 004, 0076, NA, NA, 0, 0, 0.143, 0, NA, 0, 0, 0, 0.004, 0.147
kissat, 004, 0076, 39, 0, 0, 0, 0.139, NA, 0, 0, 0, 0, 0.00, 0.139
or-tools, 004, 0076, NA, NA, 0, 0, 0.127, 0, NA, NA, 0, 0, 0.011, 0.138
chuffed, 004, 0077, NA, NA, 0, 0, 0.143, 0, NA, 0, 0, 0, 0.003, 0.146
kissat, 004, 0077, 39, 0, 0, 0, 0.139, NA, 0, 0, 0, 0, 0.00, 0.139
or-tools, 004, 0077, NA, NA, 0, 0, 0.13, 0, NA, NA, 0, 0, 0.013, 0.14300000000000002
chuffed, 004, 0078, NA, NA, 0, 0, 0.146, 0, NA, 0, 0, 0, 0.004, 0.15
kissat, 004, 0078, 39, 0, 0, 0, 0.135, NA, 0, 0, 0, 0, 0.00, 0.135
or-tools, 004, 0078, NA, NA, 0, 0, 0.161, 0, NA, NA, 0, 0, 0.015, 0.176
chuffed, 004, 0079, NA, NA, 0, 0, 0.146, 0, NA, 0, 0, 0, 0.004, 0.15
kissat, 004, 0079, 39, 0, 0, 0, 0.134, NA, 0, 0, 0, 0, 0.00, 0.134
or-tools, 004, 0079, NA, NA, 0, 0, 0.156, 0, NA, NA, 0, 0, 0.017, 0.173
chuffed, 004, 0080, NA, NA, 0, 0, 0.141, 0, NA, 0, 0, 0, 0.003, 0.144
kissat, 004, 0080, 39, 0, 0, 0, 0.139, NA, 0, 0, 0, 0, 0.00, 0.139
or-tools, 004, 0080, NA, NA, 0, 0, 0.157, 0, NA, NA, 0, 0, 0.015, 0.172
chuffed, 004, 0081, NA, NA, 0, 0, 0.139, 0, NA, 0, 0, 0, 0.004, 0.14300000000000002
kissat, 004, 0081, 39, 0, 0, 0, 0.133, NA, 0, 0, 0, 0, 0.00, 0.133
or-tools, 004, 0081, NA, NA, 0, 0, 0.162, 0, NA, NA, 0, 0, 0.014, 0.17600000000000002
chuffed, 004, 0082, NA, NA, 0, 0, 0.15, 0, NA, 0, 0, 0, 0.004, 0.154
kissat, 004, 0082, 39, 0, 0, 0, 0.133, NA, 0, 0, 0, 0, 0.00, 0.133
or-tools, 004, 0082, NA, NA, 0, 0, 0.149, 0, NA, NA, 0, 0, 0.016, 0.16499999999999998
chuffed, 004, 0083, NA, NA, 0, 0, 0.143, 0, NA, 0, 0, 0, 0.002, 0.145
kissat, 004, 0083, 39, 0, 0, 0, 0.129, NA, 0, 0, 0, 0, 0.00, 0.129
or-tools, 004, 0083, NA, NA, 0, 0, 0.166, 0, NA, NA, 0, 0, 0.017, 0.183
chuffed, 004, 0084, NA, NA, 0, 0, 0.145, 0, NA, 0, 0, 0, 0.003, 0.148
kissat, 004, 0084, 39, 0, 0, 0, 0.149, NA, 0, 0, 0, 0, 0.00, 0.149
or-tools, 004, 0084, NA, NA, 0, 0, 0.158, 0, NA, NA, 0, 0, 0.012, 0.17
chuffed, 004, 0085, NA, NA, 0, 0, 0.14, 0, NA, 0, 0, 0, 0.003, 0.14300000000000002
kissat, 004, 0085, 39, 0, 0, 0, 0.133, NA, 0, 0, 0, 0, 0.00, 0.133
or-tools, 004, 0085, NA, NA, 0, 0, 0.175, 0, NA, NA, 0, 0, 0.014, 0.189
chuffed, 004, 0086, NA, NA, 0, 0, 0.129, 0, NA, 0, 0, 0, 0.002, 0.131
kissat, 004, 0086, 39, 0, 0, 0, 0.138, NA, 0, 0, 0, 0, 0.00, 0.138
or-tools, 004, 0086, NA, NA, 0, 0, 0.162, 0, NA, NA, 0, 0, 0.012, 0.17400000000000002
chuffed, 004, 0087, NA, NA, 0, 0, 0.144, 0, NA, 0, 0, 0, 0.004, 0.148
kissat, 004, 0087, 39, 0, 0, 0, 0.134, NA, 0, 0, 0, 0, 0.00, 0.134
or-tools, 004, 0087, NA, NA, 0, 0, 0.185, 0, NA, NA, 0, 0, 0.016, 0.201
chuffed, 004, 0088, NA, NA, 0, 0, 0.146, 0, NA, 0, 0, 0, 0.002, 0.148
kissat, 004, 0088, 39, 0, 0, 0, 0.138, NA, 0, 0, 0, 0, 0.00, 0.138
or-tools, 004, 0088, NA, NA, 0, 0, 0.176, 0, NA, NA, 0, 0, 0.014, 0.19
chuffed, 004, 0089, NA, NA, 0, 0, 0.146, 0, NA, 0, 0, 0, 0.003, 0.149
kissat, 004, 0089, 39, 0, 0, 0, 0.139, NA, 0, 0, 0, 0, 0.00, 0.139
or-tools, 004, 0089, NA, NA, 0, 0, 0.172, 0, NA, NA, 0, 0, 0.016, 0.188
chuffed, 004, 0090, NA, NA, 0, 0, 0.145, 0, NA, 0, 0, 0, 0.004, 0.149
kissat, 004, 0090, 39, 0, 0, 0, 0.136, NA, 0, 0, 0, 0, 0.00, 0.136
or-tools, 004, 0090, NA, NA, 0, 0, 0.167, 0, NA, NA, 0, 0, 0.015, 0.182
chuffed, 004, 0091, NA, NA, 0, 0, 0.144, 0, NA, 0, 0, 0, 0.003, 0.147
kissat, 004, 0091, 39, 0, 0, 0, 0.126, NA, 0, 0, 0, 0, 0.00, 0.126
or-tools, 004, 0091, NA, NA, 0, 0, 0.167, 0, NA, NA, 0, 0, 0.015, 0.182
chuffed, 004, 0092, NA, NA, 0, 0, 0.143, 0, NA, 0, 0, 0, 0.004, 0.147
kissat, 004, 0092, 39, 0, 0, 0, 0.127, NA, 0, 0, 0, 0, 0.00, 0.127
or-tools, 004, 0092, NA, NA, 0, 0, 0.15, 0, NA, NA, 0, 0, 0.016, 0.16599999999999998
chuffed, 004, 0093, NA, NA, 0, 0, 0.141, 0, NA, 0, 0, 0, 0.003, 0.144
kissat, 004, 0093, 39, 0, 0, 0, 0.136, NA, 0, 0, 0, 0, 0.00, 0.136
or-tools, 004, 0093, NA, NA, 0, 0, 0.182, 0, NA, NA, 0, 0, 0.011, 0.193
chuffed, 004, 0094, NA, NA, 0, 0, 0.139, 0, NA, 0, 0, 0, 0.003, 0.14200000000000002
kissat, 004, 0094, 39, 0, 0, 0, 0.138, NA, 0, 0, 0, 0, 0.00, 0.138
or-tools, 004, 0094, NA, NA, 0, 0, 0.172, 0, NA, NA, 0, 0, 0.014, 0.186
chuffed, 004, 0095, NA, NA, 0, 0, 0.15, 0, NA, 0, 0, 0, 0.004, 0.154
kissat, 004, 0095, 39, 0, 0, 0, 0.132, NA, 0, 0, 0, 0, 0.00, 0.132
or-tools, 004, 0095, NA, NA, 0, 0, 0.173, 0, NA, NA, 0, 0, 0.014, 0.187
chuffed, 004, 0096, NA, NA, 0, 0, 0.144, 0, NA, 0, 0, 0, 0.003, 0.147
kissat, 004, 0096, 39, 0, 0, 0, 0.131, NA, 0, 0, 0, 0, 0.00, 0.131
or-tools, 004, 0096, NA, NA, 0, 0, 0.165, 0, NA, NA, 0, 0, 0.013, 0.17800000000000002
chuffed, 004, 0097, NA, NA, 0, 0, 0.152, 0, NA, 0, 0, 0, 0.003, 0.155
kissat, 004, 0097, 39, 0, 0, 0, 0.153, NA, 0, 0, 0, 0, 0.00, 0.153
or-tools, 004, 0097, NA, NA, 0, 0, 0.147, 0, NA, NA, 0, 0, 0.012, 0.159
chuffed, 004, 0098, NA, NA, 0, 0, 0.146, 0, NA, 0, 0, 0, 0.002, 0.148
kissat, 004, 0098, 39, 0, 0, 0, 0.137, NA, 0, 0, 0, 0, 0.00, 0.137
or-tools, 004, 0098, NA, NA, 0, 0, 0.137, 0, NA, NA, 0, 0, 0.013, 0.15000000000000002
chuffed, 004, 0099, NA, NA, 0, 0, 0.147, 0, NA, 0, 0, 0, 0.003, 0.15
kissat, 004, 0099, 39, 0, 0, 0, 0.139, NA, 0, 0, 0, 0, 0.00, 0.139
or-tools, 004, 0099, NA, NA, 0, 0, 0.131, 0, NA, NA, 0, 0, 0.013, 0.14400000000000002
chuffed, 004, 0100, NA, NA, 0, 0, 0.145, 0, NA, 0, 0, 0, 0.003, 0.148
kissat, 004, 0100, 39, 0, 0, 0, 0.129, NA, 0, 0, 0, 0, 0.00, 0.129
or-tools, 004, 0100, NA, NA, 0, 0, 0.13, 0, NA, NA, 0, 0, 0.012, 0.14200000000000002
or-tools, 005, -001, NA, NA, 0, 0, 0.281, 9364, NA, NA, 0, 0, 2.0, 2.281
or-tools, 005, -002, NA, NA, 0, 0, 0.458, 12100, NA, NA, 0, 0, 2.104, 2.5620000000000003
or-tools, 005, -004, NA, NA, 0, 0, 0.432, 8261, NA, NA, 0, 0, 1.766, 2.198
or-tools, 005, -005, NA, NA, 0, 0, 0.454, 5062, NA, NA, 0, 0, 1.514, 1.968
or-tools, 005, -006, NA, NA, 0, 0, 0.464, 9788, NA, NA, 0, 0, 2.373, 2.837
or-tools, 005, -007, NA, NA, 0, 0, 0.493, 4813, NA, NA, 0, 0, 1.677, 2.17
or-tools, 005, -008, NA, NA, 0, 0, 0.445, 9428, NA, NA, 0, 0, 2.456, 2.901
or-tools, 005, -009, NA, NA, 0, 0, 0.398, 5435, NA, NA, 0, 0, 1.677, 2.075
or-tools, 005, -010, NA, NA, 0, 0, 0.36, 9290, NA, NA, 0, 0, 2.356, 2.7159999999999997
or-tools, 005, -011, NA, NA, 0, 0, 0.386, 6328, NA, NA, 0, 0, 1.761, 2.147
or-tools, 005, -013, NA, NA, 0, 0, 0.329, 3972, NA, NA, 0, 0, 1.293, 1.6219999999999999
or-tools, 005, -014, NA, NA, 0, 0, 0.323, 9927, NA, NA, 0, 0, 2.251, 2.574
or-tools, 005, -015, NA, NA, 0, 0, 0.353, 12126, NA, NA, 0, 0, 2.507, 2.8600000000000003
or-tools, 005, -016, NA, NA, 0, 0, 0.343, 10335, NA, NA, 0, 0, 2.1, 2.443
or-tools, 005, -017, NA, NA, 0, 0, 0.325, 9622, NA, NA, 0, 0, 1.951, 2.2760000000000002
or-tools, 005, -018, NA, NA, 0, 0, 0.337, 15320, NA, NA, 0, 0, 2.587, 2.9240000000000004
or-tools, 005, -019, NA, NA, 0, 0, 0.349, 7287, NA, NA, 0, 0, 1.876, 2.2249999999999996
or-tools, 005, -020, NA, NA, 0, 0, 0.305, 5388, NA, NA, 0, 0, 1.314, 1.619
or-tools, 005, -022, NA, NA, 0, 0, 0.351, 7281, NA, NA, 0, 0, 2.017, 2.368
or-tools, 005, -023, NA, NA, 0, 0, 0.301, 12215, NA, NA, 0, 0, 2.302, 2.603
or-tools, 005, -024, NA, NA, 0, 0, 0.301, 5961, NA, NA, 0, 0, 1.877, 2.178
or-tools, 005, -025, NA, NA, 0, 0, 0.33, 11028, NA, NA, 0, 0, 2.265, 2.595
or-tools, 005, -026, NA, NA, 0, 0, 0.331, 10670, NA, NA, 0, 0, 1.992, 2.323
or-tools, 005, -027, NA, NA, 0, 0, 0.317, 12562, NA, NA, 0, 0, 2.646, 2.963
or-tools, 005, -028, NA, NA, 0, 0, 0.338, 5056, NA, NA, 0, 0, 1.609, 1.947
or-tools, 005, -029, NA, NA, 0, 0, 0.287, 8194, NA, NA, 0, 0, 2.254, 2.541
chuffed, 005, -030, NA, NA, 0, 0, 0.226, 13653762, NA, 16072921, 1, 0, 1741.541, 1741.767
chuffed, 005, -031, NA, NA, 0, 0, 0.129, 0, NA, 0, 0, 0, 0.006, 0.135
kissat, 005, -031, 737, 0, 0, 0, 0.123, NA, 0, 0, 0, 0, 0.00, 0.123
or-tools, 005, -031, NA, NA, 0, 0, 0.135, 0, NA, NA, 0, 0, 0.021, 0.156
chuffed, 005, -032, NA, NA, 0, 0, 0.131, 0, NA, 0, 0, 0, 0.005, 0.136
kissat, 005, -032, 737, 0, 0, 0, 0.123, NA, 0, 0, 0, 0, 0.00, 0.123
or-tools, 005, -032, NA, NA, 0, 0, 0.158, 0, NA, NA, 0, 0, 0.022, 0.18
chuffed, 005, -033, NA, NA, 0, 0, 0.128, 0, NA, 0, 0, 0, 0.006, 0.134
kissat, 005, -033, 737, 0, 0, 0, 0.124, NA, 0, 0, 0, 0, 0.00, 0.124
or-tools, 005, -033, NA, NA, 0, 0, 0.156, 0, NA, NA, 0, 0, 0.022, 0.178
chuffed, 005, -034, NA, NA, 0, 0, 0.13, 0, NA, 0, 0, 0, 0.005, 0.135
kissat, 005, -034, 737, 0, 0, 0, 0.124, NA, 0, 0, 0, 0, 0.00, 0.124
or-tools, 005, -034, NA, NA, 0, 0, 0.153, 0, NA, NA, 0, 0, 0.017, 0.16999999999999998
chuffed, 005, -035, NA, NA, 0, 0, 0.136, 0, NA, 0, 0, 0, 0.005, 0.14100000000000001
kissat, 005, -035, 737, 0, 0, 0, 0.119, NA, 0, 0, 0, 0, 0.00, 0.119
or-tools, 005, -035, NA, NA, 0, 0, 0.15, 0, NA, NA, 0, 0, 0.017, 0.16699999999999998
chuffed, 005, -036, NA, NA, 0, 0, 0.131, 0, NA, 0, 0, 0, 0.005, 0.136
kissat, 005, -036, 737, 0, 0, 0, 0.129, NA, 0, 0, 0, 0, 0.00, 0.129
or-tools, 005, -036, NA, NA, 0, 0, 0.155, 0, NA, NA, 0, 0, 0.02, 0.175
chuffed, 005, -037, NA, NA, 0, 0, 0.125, 0, NA, 0, 0, 0, 0.005, 0.13
kissat, 005, -037, 737, 0, 0, 0, 0.136, NA, 0, 0, 0, 0, 0.00, 0.136
or-tools, 005, -037, NA, NA, 0, 0, 0.147, 0, NA, NA, 0, 0, 0.016, 0.16299999999999998
chuffed, 005, -038, NA, NA, 0, 0, 0.132, 0, NA, 0, 0, 0, 0.006, 0.138
kissat, 005, -038, 737, 0, 0, 0, 0.124, NA, 0, 0, 0, 0, 0.00, 0.124
or-tools, 005, -038, NA, NA, 0, 0, 0.119, 0, NA, NA, 0, 0, 0.017, 0.136
chuffed, 005, -039, NA, NA, 0, 0, 0.133, 0, NA, 0, 0, 0, 0.005, 0.138
kissat, 005, -039, 737, 0, 0, 0, 0.126, NA, 0, 0, 0, 0, 0.00, 0.126
or-tools, 005, -039, NA, NA, 0, 0, 0.111, 0, NA, NA, 0, 0, 0.018, 0.129
chuffed, 005, -040, NA, NA, 0, 0, 0.13, 0, NA, 0, 0, 0, 0.005, 0.135
kissat, 005, -040, 737, 0, 0, 0, 0.141, NA, 0, 0, 0, 0, 0.00, 0.141
or-tools, 005, -040, NA, NA, 0, 0, 0.122, 0, NA, NA, 0, 0, 0.018, 0.13999999999999999
chuffed, 005, -041, NA, NA, 0, 0, 0.128, 0, NA, 0, 0, 0, 0.005, 0.133
kissat, 005, -041, 737, 0, 0, 0, 0.123, NA, 0, 0, 0, 0, 0.00, 0.123
or-tools, 005, -041, NA, NA, 0, 0, 0.106, 0, NA, NA, 0, 0, 0.017, 0.123
chuffed, 005, -042, NA, NA, 0, 0, 0.134, 0, NA, 0, 0, 0, 0.005, 0.139
kissat, 005, -042, 737, 0, 0, 0, 0.122, NA, 0, 0, 0, 0, 0.00, 0.122
or-tools, 005, -042, NA, NA, 0, 0, 0.132, 0, NA, NA, 0, 0, 0.018, 0.15
chuffed, 005, -043, NA, NA, 0, 0, 0.127, 0, NA, 0, 0, 0, 0.005, 0.132
kissat, 005, -043, 737, 0, 0, 0, 0.126, NA, 0, 0, 0, 0, 0.00, 0.126
or-tools, 005, -043, NA, NA, 0, 0, 0.12, 0, NA, NA, 0, 0, 0.017, 0.137
chuffed, 005, -044, NA, NA, 0, 0, 0.129, 0, NA, 0, 0, 0, 0.005, 0.134
kissat, 005, -044, 737, 0, 0, 0, 0.125, NA, 0, 0, 0, 0, 0.00, 0.125
or-tools, 005, -044, NA, NA, 0, 0, 0.133, 0, NA, NA, 0, 0, 0.017, 0.15000000000000002
chuffed, 005, -045, NA, NA, 0, 0, 0.129, 0, NA, 0, 0, 0, 0.005, 0.134
kissat, 005, -045, 737, 0, 0, 0, 0.14, NA, 0, 0, 0, 0, 0.00, 0.14
or-tools, 005, -045, NA, NA, 0, 0, 0.129, 0, NA, NA, 0, 0, 0.015, 0.14400000000000002
chuffed, 005, -046, NA, NA, 0, 0, 0.129, 0, NA, 0, 0, 0, 0.005, 0.134
kissat, 005, -046, 737, 0, 0, 0, 0.124, NA, 0, 0, 0, 0, 0.00, 0.124
or-tools, 005, -046, NA, NA, 0, 0, 0.133, 0, NA, NA, 0, 0, 0.016, 0.14900000000000002
chuffed, 005, -047, NA, NA, 0, 0, 0.132, 0, NA, 0, 0, 0, 0.005, 0.137
kissat, 005, -047, 737, 0, 0, 0, 0.121, NA, 0, 0, 0, 0, 0.00, 0.121
or-tools, 005, -047, NA, NA, 0, 0, 0.131, 0, NA, NA, 0, 0, 0.017, 0.14800000000000002
chuffed, 005, -048, NA, NA, 0, 0, 0.128, 0, NA, 0, 0, 0, 0.006, 0.134
kissat, 005, -048, 737, 0, 0, 0, 0.121, NA, 0, 0, 0, 0, 0.00, 0.121
or-tools, 005, -048, NA, NA, 0, 0, 0.144, 0, NA, NA, 0, 0, 0.017, 0.16099999999999998
chuffed, 005, -049, NA, NA, 0, 0, 0.131, 0, NA, 0, 0, 0, 0.005, 0.136
kissat, 005, -049, 737, 0, 0, 0, 0.126, NA, 0, 0, 0, 0, 0.00, 0.126
or-tools, 005, -049, NA, NA, 0, 0, 0.13, 0, NA, NA, 0, 0, 0.017, 0.14700000000000002
chuffed, 005, -050, NA, NA, 0, 0, 0.133, 0, NA, 0, 0, 0, 0.005, 0.138
kissat, 005, -050, 737, 0, 0, 0, 0.123, NA, 0, 0, 0, 0, 0.00, 0.123
or-tools, 005, -050, NA, NA, 0, 0, 0.152, 0, NA, NA, 0, 0, 0.015, 0.16699999999999998
chuffed, 005, -051, NA, NA, 0, 0, 0.13, 0, NA, 0, 0, 0, 0.005, 0.135
kissat, 005, -051, 737, 0, 0, 0, 0.125, NA, 0, 0, 0, 0, 0.00, 0.125
or-tools, 005, -051, NA, NA, 0, 0, 0.151, 0, NA, NA, 0, 0, 0.019, 0.16999999999999998
chuffed, 005, -052, NA, NA, 0, 0, 0.129, 0, NA, 0, 0, 0, 0.005, 0.134
kissat, 005, -052, 737, 0, 0, 0, 0.131, NA, 0, 0, 0, 0, 0.00, 0.131
or-tools, 005, -052, NA, NA, 0, 0, 0.143, 0, NA, NA, 0, 0, 0.016, 0.15899999999999997
chuffed, 005, -053, NA, NA, 0, 0, 0.126, 0, NA, 0, 0, 0, 0.006, 0.132
kissat, 005, -053, 737, 0, 0, 0, 0.136, NA, 0, 0, 0, 0, 0.00, 0.136
or-tools, 005, -053, NA, NA, 0, 0, 0.141, 0, NA, NA, 0, 0, 0.019, 0.15999999999999998
chuffed, 005, -054, NA, NA, 0, 0, 0.128, 0, NA, 0, 0, 0, 0.005, 0.133
kissat, 005, -054, 737, 0, 0, 0, 0.119, NA, 0, 0, 0, 0, 0.00, 0.119
or-tools, 005, -054, NA, NA, 0, 0, 0.146, 0, NA, NA, 0, 0, 0.019, 0.16499999999999998
chuffed, 005, -055, NA, NA, 0, 0, 0.133, 0, NA, 0, 0, 0, 0.005, 0.138
kissat, 005, -055, 737, 0, 0, 0, 0.125, NA, 0, 0, 0, 0, 0.00, 0.125
or-tools, 005, -055, NA, NA, 0, 0, 0.158, 0, NA, NA, 0, 0, 0.02, 0.178
chuffed, 005, -056, NA, NA, 0, 0, 0.132, 0, NA, 0, 0, 0, 0.006, 0.138
kissat, 005, -056, 737, 0, 0, 0, 0.12, NA, 0, 0, 0, 0, 0.00, 0.12
or-tools, 005, -056, NA, NA, 0, 0, 0.137, 0, NA, NA, 0, 0, 0.02, 0.157
chuffed, 005, -057, NA, NA, 0, 0, 0.135, 0, NA, 0, 0, 0, 0.006, 0.14100000000000001
kissat, 005, -057, 737, 0, 0, 0, 0.124, NA, 0, 0, 0, 0, 0.00, 0.124
or-tools, 005, -057, NA, NA, 0, 0, 0.155, 0, NA, NA, 0, 0, 0.02, 0.175
chuffed, 005, -058, NA, NA, 0, 0, 0.132, 0, NA, 0, 0, 0, 0.006, 0.138
kissat, 005, -058, 737, 0, 0, 0, 0.124, NA, 0, 0, 0, 0, 0.00, 0.124
or-tools, 005, -058, NA, NA, 0, 0, 0.143, 0, NA, NA, 0, 0, 0.02, 0.16299999999999998
chuffed, 005, -059, NA, NA, 0, 0, 0.129, 0, NA, 0, 0, 0, 0.005, 0.134
kissat, 005, -059, 737, 0, 0, 0, 0.126, NA, 0, 0, 0, 0, 0.00, 0.126
or-tools, 005, -059, NA, NA, 0, 0, 0.136, 0, NA, NA, 0, 0, 0.022, 0.158
chuffed, 005, -060, NA, NA, 0, 0, 0.128, 0, NA, 0, 0, 0, 0.004, 0.132
kissat, 005, -060, 731, 0, 0, 0, 0.126, NA, 0, 0, 0, 0, 0.00, 0.126
or-tools, 005, -060, NA, NA, 0, 0, 0.145, 0, NA, NA, 0, 0, 0.02, 0.16499999999999998
chuffed, 005, -061, NA, NA, 0, 0, 0.129, 0, NA, 0, 0, 0, 0.005, 0.134
kissat, 005, -061, 737, 0, 0, 0, 0.117, NA, 0, 0, 0, 0, 0.00, 0.117
or-tools, 005, -061, NA, NA, 0, 0, 0.134, 0, NA, NA, 0, 0, 0.019, 0.153
chuffed, 005, -062, NA, NA, 0, 0, 0.131, 0, NA, 0, 0, 0, 0.005, 0.136
kissat, 005, -062, 737, 0, 0, 0, 0.13, NA, 0, 0, 0, 0, 0.00, 0.13
or-tools, 005, -062, NA, NA, 0, 0, 0.134, 0, NA, NA, 0, 0, 0.017, 0.15100000000000002
